"STATION","NAME","DATE","DAPR","DAWM","MDPR","MDWM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-22",,,,,"0.02",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-26",,,,,"0.52",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-04-30",,,,,"0.15",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-03",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-04",,,,,"0.08",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-05",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-06",,,,,"0.20",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-07",,,,,"0.36",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-13",,,,,"0.02",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-14",,,,,"0.02",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-15",,,,,"0.70",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-16",,,,,"0.22",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-19",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-20",,,,,"0.12",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-21",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-22",,,,,"0.10",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-23",,,,,"0.92",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-26",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-05-31",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-03",,,,,"1.64",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-04",,,,,"1.35",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-05",,,,,"1.60",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-06",,,,,"0.11",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-07",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-08",,,,,"0.60",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-09",,,,,"0.02",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-12",,,,,"1.24",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-16",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-19",,,,,"0.38",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-20",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-21",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-22",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-26",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-06-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-06",,,,,"0.74",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-07",,,,,"0.22",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-10",,,,,"0.08",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-11",,,,,"1.20",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-16",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-17",,,,,"0.26",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-19",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-20",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-21",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-22",,,,,"0.16",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-25",,,,,"0.03",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-26",,,,,"0.17",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-07-31",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-03",,,,,"0.30",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-07",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-13",,,,,"0.54",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-14",,,,,"0.01",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-16",,,,,"0.05",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-18",,,,,"0.38",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-19",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-20",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-21",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-22",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-25",,,,,"0.66",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-26",,,,,"0.01",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-28",,,,,"0.34",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-29",,,,,"0.10",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-08-31",,,,,"1.34",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-07",,,,,"0.01",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-08",,,,,"0.10",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-10",,,,,"0.08",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-16",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-09-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-07",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-08",,,,,"0.02",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-09",,,,,"0.59",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-16",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-19",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-20",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-21",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-22",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-23",,,,,"0.26",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-26",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-30",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-10-31",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-07",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-26",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-11-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-07",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-15",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-16",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-17",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-18",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-19",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-20",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-21",,,,,"0.04",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-22",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-23",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-24",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-25",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-26",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-27",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-28",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-29",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-30",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1949-12-31",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-01",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-02",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-03",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-04",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-05",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-06",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-07",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-08",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-09",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-10",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-11",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-12",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-13",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-14",,,,,"0.00",,,,,,
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","1950-01-15",,,,,"0.00",,,,,,
